Position,Track Name,Artist,Streams,Week,Month,Year,Artist Followers,Artist Genre,Artist Popularity,Track Popularity,Track Duration (ms),Album Name,Album Total Tracks,Album Released Date,Acousticness,Danceability,Energy,Instrumentalness,Key,Liveness,Loudness,Mode,Speechiness,Tempo,Time Signature,Valence
107,Senza Di Me (feat. Venerus & Franco126),Gemitaiz,413595,1,January,2020,1685012.0,italian hip hop,76.0,61.0,201961.0,Senza Di Me,1.0,2018-12-21,0.167,0.698,0.636,0.0,8.0,0.125,-5.844,1.0,0.034,107.282,3.0,0.313
108,48H (feat. Sfera Ebbasta),Izi,412065,1,January,2020,824013.0,indie liguria,70.0,57.0,198125.0,Aletheia,16.0,2019-05-10,0.307,0.755,0.502,0.0,5.0,0.105,-9.08,0.0,0.0655,149.919,4.0,0.6
109,"Cracovia, Pt. 3",Il Tre,409191,1,January,2020,200982.0,italian hip hop,67.0,62.0,174750.0,"Cracovia, Pt. 3",1.0,2019-09-03,0.48,0.657,0.816,0.0,4.0,0.147,-6.042,0.0,0.297,160.173,4.0,0.205
110,Before You Go,Lewis Capaldi,398814,1,January,2020,6984857.0,pop,87.0,84.0,215106.0,Divinely Uninspired To A Hellish Extent (Extended Edition),15.0,2019-11-22,0.604,0.459,0.575,0.0,3.0,0.0885,-4.858,1.0,0.0573,111.881,4.0,0.183
111,gua10 - feat. Lazza,tha Supreme,398766,1,January,2020,1288668.0,italian hip hop,76.0,45.0,177223.0,23 6451,21.0,2020-07-31,0.0519,0.658,0.753,0.0,1.0,0.0399,-5.065,1.0,0.145,153.914,4.0,0.666
112,Cascare nei tuoi occhi,Ultimo,393171,1,January,2020,2251859.0,italian adult pop,71.0,57.0,226160.0,Peter Pan,16.0,2018-02-09,0.541,0.732,0.46,0.0,0.0,0.0896,-8.629,1.0,0.104,67.983,4.0,0.405
113,Piece Of Your Heart,MEDUZA,392062,1,January,2020,382998.0,edm,84.0,80.0,152913.0,Piece Of Your Heart,1.0,2019-02-01,0.0404,0.677,0.744,0.00016,10.0,0.074,-6.806,0.0,0.0295,124.08,4.0,0.631
114,HIGHEST IN THE ROOM,Travis Scott,390776,1,January,2020,15226630.0,rap,95.0,86.0,175720.0,HIGHEST IN THE ROOM,1.0,2019-10-04,0.0546,0.598,0.427,5.83e-06,7.0,0.21,-8.764,0.0,0.0317,76.469,4.0,0.0605
115,Amici,Massimo Pericolo,389156,1,January,2020,235760.0,italian hip hop,67.0,59.0,180950.0,Scialla Semper,8.0,2019-04-12,0.395,0.618,0.715,0.0,1.0,0.137,-4.966,1.0,0.254,140.355,4.0,0.457
116,Ti dedico il silenzio,Ultimo,388366,1,January,2020,2251859.0,italian adult pop,71.0,60.0,234250.0,Peter Pan,16.0,2018-02-09,0.175,0.661,0.443,0.0,8.0,0.177,-9.303,1.0,0.0688,80.0,4.0,0.147
117,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,388271,1,January,2020,7221338.0,dance pop,82.0,77.0,185194.0,Carte Blanche,17.0,2019-07-25,0.278,0.694,0.758,1.34e-06,11.0,0.102,-2.986,1.0,0.218,192.091,4.0,0.371
118,Sale (feat. Shari),Benji & Fede,385685,1,January,2020,1011409.0,italian adult pop,60.0,52.0,157300.0,Good Vibes,12.0,2019-10-18,0.5,0.543,0.563,0.0,0.0,0.0616,-7.333,1.0,0.0457,99.562,4.0,0.37
119,Wanderlust!,Alfa,382750,1,January,2020,368836.0,italian adult pop,65.0,49.0,203076.0,Before Wanderlust,11.0,2019-12-13,0.621,0.793,0.716,0.0,1.0,0.0826,-7.46,1.0,0.11,103.995,4.0,0.561
120,I Dont Care (with Justin Bieber),Ed Sheeran,378582,1,January,2020,76392725.0,pop,94.0,81.0,219946.0,I Don't Care (with Justin Bieber),1.0,2019-05-10,0.0912,0.798,0.675,0.0,6.0,0.0894,-5.041,1.0,0.0442,101.956,4.0,0.842
121,CHEYENNE - feat. Charlie Charles,Francesca Michielin,376216,1,January,2020,517750.0,italian adult pop,58.0,42.0,205188.0,CHEYENNE (feat. Charlie Charles),1.0,2019-11-15,0.178,0.606,0.568,5.57e-05,1.0,0.123,-7.363,1.0,0.0635,105.976,4.0,0.244
122,Stamm Fort (feat. Sfera Ebbasta),Luche,371305,1,January,2020,469611.0,italian hip hop,68.0,56.0,171375.0,Potere,17.0,2019-01-24,0.0983,0.78,0.521,0.000125,0.0,0.0967,-5.094,1.0,0.123,160.087,4.0,0.643
123,Lalala,Y2K,367374,1,January,2020,259807.0,pop rap,72.0,79.0,160626.0,Lalala,1.0,2019-06-28,0.181,0.843,0.391,0.0,2.0,0.137,-7.899,1.0,0.0845,129.972,4.0,0.496
124,"Stay Away (feat. Ketama126, Side Baby & Franco126)",Night Skinny,366869,1,January,2020,109801.0,italian hip hop,62.0,58.0,216000.0,Mattoni,16.0,2019-09-12,0.219,0.65,0.521,0.0,6.0,0.134,-10.012,1.0,0.0893,180.086,4.0,0.574
125,Cometa (feat. Dosseh),Izi,366851,1,January,2020,824013.0,indie liguria,70.0,48.0,182906.0,Cometa (feat. Dosseh),1.0,2019-12-12,0.278,0.643,0.694,0.0,3.0,0.236,-6.297,0.0,0.0466,129.054,4.0,0.521
126,Nisciun (feat. Geolier),Rocco Hunt,364817,1,January,2020,961813.0,italian hip hop,72.0,56.0,144133.0,Libertà,16.0,2019-08-30,0.631,0.689,0.477,0.0,4.0,0.349,-7.386,0.0,0.394,150.379,4.0,0.717
127,7 miliardi,Massimo Pericolo,363802,1,January,2020,235760.0,italian hip hop,67.0,55.0,167089.0,Scialla Semper,8.0,2019-04-12,0.0324,0.307,0.74,0.000678,1.0,0.486,-4.089,1.0,0.14,142.92,3.0,0.362
128,Cest la vie,Achille Lauro,361706,1,January,2020,622908.0,italian hip hop,68.0,56.0,193150.0,1969 - Achille Idol Rebirth,16.0,2020-09-25,0.169,0.471,0.515,0.0,11.0,0.106,-8.207,0.0,0.0377,146.156,4.0,0.555
129,5olo,tha Supreme,361174,1,January,2020,1288668.0,italian hip hop,76.0,45.0,123039.0,23 6451,21.0,2020-07-31,0.0184,0.639,0.893,0.0,1.0,0.0844,-4.148,1.0,0.0924,118.544,4.0,0.587
130,Torn,Ava Max,359586,1,January,2020,2984121.0,dance pop,86.0,68.0,198005.0,Heaven & Hell,16.0,2020-09-18,0.111,0.665,0.831,1.53e-06,2.0,0.0596,-4.472,0.0,0.0437,125.057,4.0,0.696
131,Senz E Me,Geolier,356465,1,January,2020,490043.0,italian hip hop,74.0,55.0,145040.0,Emanuele,16.0,2019-10-10,0.28,0.621,0.529,0.0,0.0,0.121,-8.456,0.0,0.346,94.782,4.0,0.262
132,Beautiful People (feat. Khalid),Ed Sheeran,355904,1,January,2020,76392725.0,pop,94.0,80.0,197866.0,Beautiful People (feat. Khalid),1.0,2019-06-28,0.124,0.64,0.648,0.0,5.0,0.0802,-8.113,0.0,0.187,92.977,4.0,0.548
133,Una canzone che non so,Gazzelle,353377,1,January,2020,426563.0,italian pop,75.0,59.0,185173.0,Post Punk,13.0,2019-10-25,0.384,0.705,0.502,0.0,11.0,0.123,-6.612,1.0,0.0262,119.862,4.0,0.548
134,Yacht (feat. Luchè),Geolier,353050,1,January,2020,490043.0,italian hip hop,74.0,52.0,118946.0,Emanuele,16.0,2019-10-10,0.0742,0.705,0.568,0.0,1.0,0.111,-5.139,1.0,0.0834,94.96,4.0,0.343
135,Mademoiselle,Sfera Ebbasta,352678,1,January,2020,4228635.0,italian hip hop,81.0,54.0,189344.0,Mademoiselle,1.0,2019-03-12,0.0671,0.794,0.702,0.0,6.0,0.155,-5.656,0.0,0.0346,121.938,4.0,0.535
136,GANG GANG,JACKBOYS,349009,1,January,2020,385338.0,rap,76.0,71.0,244760.0,JACKBOYS,7.0,2019-12-27,0.071,0.859,0.6,0.0,7.0,0.353,-4.63,0.0,0.301,123.017,4.0,0.568
137,Soldi,Mahmood,346526,1,January,2020,789382.0,italian pop,68.0,0.0,195600.0,Sanremo Grandi Successi 1955-2020,79.0,2021-02-19,0.0205,0.712,0.679,4.54e-06,3.0,0.114,-7.733,0.0,0.0576,94.982,4.0,0.357
138,Tusa,KAROL G,346210,1,January,2020,14968438.0,latin,90.0,85.0,200960.0,Tusa,1.0,2019-11-07,0.295,0.803,0.715,0.000134,2.0,0.0574,-3.28,1.0,0.298,101.085,4.0,0.574
139,Domenica,Coez,345959,1,January,2020,1652648.0,italian indie pop,71.0,58.0,201546.0,È sempre bello,10.0,2019-03-29,0.182,0.695,0.708,0.0,9.0,0.0462,-6.348,0.0,0.0428,105.997,4.0,0.599
140,Playa,Baby K,345947,1,January,2020,1101183.0,italian adult pop,60.0,57.0,192000.0,Playa,1.0,2019-05-31,0.0403,0.837,0.577,0.0,2.0,0.0721,-5.854,1.0,0.168,109.904,4.0,0.73
141,bubb1e 9um,tha Supreme,345872,1,January,2020,1288668.0,italian hip hop,76.0,43.0,118717.0,23 6451,21.0,2020-07-31,0.0296,0.808,0.754,0.0,6.0,0.342,-7.364,0.0,0.111,128.042,4.0,0.646
142,SPORT - I muscoli (feat. Luchè),Marracash,343885,1,January,2020,1282911.0,italian hip hop,74.0,50.0,202339.0,Persona,17.0,2020-03-27,0.332,0.88,0.723,0.0,10.0,0.203,-6.004,0.0,0.255,125.023,4.0,0.387
143,Fuoco e benzina,Emis Killa,343583,1,January,2020,1255781.0,italian hip hop,71.0,58.0,209179.0,Supereroe,13.0,2018-10-12,0.0497,0.682,0.711,0.0,5.0,0.0986,-5.781,1.0,0.112,79.92,4.0,0.515
144,Narcos,Geolier,343406,1,January,2020,490043.0,italian hip hop,74.0,57.0,199200.0,Emanuele (Marchio registrato),22.0,2020-08-27,0.0983,0.522,0.676,0.0,2.0,0.137,-6.381,1.0,0.224,75.583,4.0,0.514
145,Glock (feat. DrefGold & Giaime),Dark Polo Gang,342070,1,January,2020,1221620.0,italian hip hop,64.0,42.0,182970.0,Glock,1.0,2019-11-26,0.241,0.914,0.619,0.0017,8.0,0.105,-8.323,0.0,0.146,100.995,4.0,0.166
146,G.O.A.T. - Il cuore,Marracash,341492,1,January,2020,1282911.0,italian hip hop,74.0,53.0,210183.0,Persona,17.0,2020-03-27,0.166,0.401,0.787,0.0,7.0,0.136,-6.709,0.0,0.332,117.768,4.0,0.235
147,Uno squillo,Capo Plaza,340756,1,January,2020,2728432.0,italian hip hop,81.0,61.0,208813.0,20,14.0,2018-04-20,0.0586,0.801,0.724,0.0,1.0,0.0736,-5.038,0.0,0.397,98.97,4.0,0.679
148,Dilemme,Lous and The Yakuza,334197,1,January,2020,108710.0,belgian pop,63.0,56.0,187013.0,Gore,10.0,2020-10-16,0.0968,0.841,0.541,0.0,5.0,0.0982,-7.564,0.0,0.143,145.038,4.0,0.378
149,NON SONO MARRA - La pelle (feat. Mahmood),Marracash,332383,1,January,2020,1282911.0,italian hip hop,74.0,52.0,188842.0,Persona,17.0,2020-03-27,0.244,0.813,0.715,2.49e-06,1.0,0.561,-7.014,1.0,0.218,106.036,4.0,0.599
150,Come Mai (feat. Franco126),Fabri Fibra,330098,1,January,2020,1034915.0,italian hip hop,70.0,52.0,206920.0,Il Tempo Vola 2002-2020,39.0,2019-10-24,0.0187,0.738,0.817,5.46e-05,1.0,0.139,-5.556,1.0,0.056,153.028,4.0,0.673
151,8rosk1 - feat. Mahmood,tha Supreme,327367,1,January,2020,1288668.0,italian hip hop,76.0,48.0,171733.0,23 6451,20.0,2019-11-15,0.0173,0.565,0.86,8.61e-06,7.0,0.156,-5.005,1.0,0.0648,182.044,4.0,0.547
152,Non Abbiamo Età,Luche,326025,1,January,2020,469611.0,italian hip hop,68.0,59.0,181661.0,Potere,16.0,2018-06-29,0.0522,0.372,0.689,0.0,6.0,0.154,-4.711,1.0,0.243,193.259,4.0,0.191
153,Sole a mezzanotte,Gio Montana,325409,1,January,2020,20300.0,pop virale italiano,47.0,55.0,134213.0,Sole a mezzanotte,1.0,2019-02-14,0.136,0.761,0.586,0.0,1.0,0.214,-6.804,1.0,0.0888,124.03,4.0,0.366
154,BODY PARTS - I denti,Marracash,319425,1,January,2020,1282911.0,italian hip hop,74.0,54.0,156714.0,Persona,17.0,2020-03-27,0.185,0.695,0.749,0.0,7.0,0.178,-5.978,1.0,0.172,105.893,3.0,0.383
155,2% (feat. Frah Quintale),Guè Pequeno,317017,1,January,2020,1547354.0,italian hip hop,76.0,57.0,211840.0,Sinatra,14.0,2018-11-29,0.237,0.754,0.602,0.0,10.0,0.151,-6.785,0.0,0.428,82.043,4.0,0.587
156,Accetto Miracoli,Tiziano Ferro,315011,1,January,2020,1546886.0,italian adult pop,70.0,2.0,211746.0,Love San Valentino 2021,17.0,2021-02-10,0.882,0.413,0.434,4.58e-06,0.0,0.106,-5.489,1.0,0.0351,78.48,4.0,0.214
157,Destate non vale (feat. Ana Mena),Fred De Palma,312369,1,January,2020,721824.0,italian adult pop,68.0,60.0,157933.0,Uebe,12.0,2019-09-13,0.0867,0.661,0.765,0.0,2.0,0.0858,-6.015,1.0,0.16,180.008,4.0,0.723
158,Courmayeur,DJ Matrix,312078,1,January,2020,132621.0,italian adult pop,61.0,46.0,193125.0,Courmayeur,1.0,2020-01-03,0.0065,0.703,0.877,0.0,1.0,0.443,-4.521,0.0,0.035,127.945,4.0,0.729
159,Lose You To Love Me,Selena Gomez,311505,1,January,2020,25276814.0,dance pop,90.0,82.0,206458.0,Rare,13.0,2020-01-10,0.556,0.488,0.343,0.0,4.0,0.21,-8.985,1.0,0.0436,102.819,4.0,0.0978
160,Autostima,PSICOLOGI,311254,1,January,2020,296467.0,italian hip hop,71.0,60.0,148205.0,2001,6.0,2019-07-19,0.673,0.475,0.618,0.0,0.0,0.0826,-7.928,1.0,0.209,71.551,4.0,0.285
161,Whine Up,Nicky Jam,310124,1,January,2020,13972087.0,latin,89.0,72.0,215459.0,Intimo,15.0,2019-11-01,0.0549,0.817,0.665,0.0,9.0,0.103,-6.224,0.0,0.0758,104.957,4.0,0.662
162,Brivido,Guè Pequeno,308374,1,January,2020,1547354.0,italian hip hop,76.0,11.0,308529.0,Bravo Ragazzo Live,20.0,2014-01-01,0.385,0.563,0.828,0.0,2.0,0.638,-5.724,0.0,0.536,81.875,4.0,0.274
163,Esagono (feat. Salmo),Gemitaiz,306956,1,January,2020,1685012.0,italian hip hop,76.0,52.0,186426.0,Scatola Nera,12.0,2019-09-19,0.0978,0.827,0.738,0.0,8.0,0.0257,-6.403,0.0,0.207,137.956,4.0,0.718
164,CAMOSCIO,FSK SATELLITE,304850,1,January,2020,227394.0,italian hip hop,65.0,44.0,180035.0,FSK TRAPSHIT REVENGE,18.0,2019-12-05,0.135,0.835,0.463,3.44e-06,5.0,0.128,-7.415,0.0,0.359,144.016,4.0,0.427
165,Rip RMX (feat. Shiva),Side Baby,302627,1,January,2020,79536.0,italian hip hop,62.0,48.0,159767.0,Arturo,12.0,2019-06-19,0.615,0.719,0.528,0.0,0.0,0.122,-8.857,0.0,0.292,171.937,4.0,0.346
166,parano1a k1d - feat. Fabri Fibra,tha Supreme,301182,1,January,2020,1288668.0,italian hip hop,76.0,42.0,144098.0,23 6451,21.0,2020-07-31,0.133,0.687,0.742,0.000148,11.0,0.118,-6.683,0.0,0.178,100.928,4.0,0.768
167,"YOSHI (feat. tha Supreme, Fabri Fibra & Capo Plaza) - prod. Strage [Remix]",MACHETE,298420,1,January,2020,391071.0,italian hip hop,63.0,54.0,293590.0,"YOSHI (feat. tha Supreme, Fabri Fibra & Capo Plaza) [prod. Strage [Remix]]",1.0,2019-09-13,0.232,0.79,0.714,0.0,2.0,0.114,-5.119,1.0,0.266,83.593,4.0,0.773
168,CORNFLAKES,COMETE,297526,1,January,2020,8298.0,italian indie pop,48.0,47.0,193630.0,CORNFLAKES,1.0,2019-11-22,0.252,0.562,0.734,0.0,2.0,0.0939,-5.256,1.0,0.0983,155.961,4.0,0.47
169,Sweet but Psycho,Ava Max,296993,1,January,2020,2984121.0,dance pop,86.0,81.0,187436.0,Heaven & Hell,16.0,2020-09-18,0.0684,0.72,0.706,0.0,1.0,0.166,-4.719,1.0,0.0473,133.002,4.0,0.62
171,Lucid Dreams,Juice WRLD,294681,1,January,2020,15936369.0,chicago rap,98.0,87.0,239835.0,Goodbye & Good Riddance,17.0,2018-12-10,0.349,0.511,0.566,0.0,6.0,0.34,-7.23,0.0,0.2,83.903,4.0,0.218
172,Sogni appesi,Ultimo,294640,1,January,2020,2251859.0,italian adult pop,71.0,57.0,212863.0,Pianeti,14.0,2017-10-06,0.904,0.732,0.428,0.0,9.0,0.137,-9.654,1.0,0.119,127.413,4.0,0.639
173,"Testa tra le nuvole, Pt. 1",Alfa,292103,1,January,2020,368836.0,italian adult pop,65.0,54.0,143399.0,Before Wanderlust,11.0,2019-12-13,0.699,0.72,0.397,0.0,8.0,0.129,-8.259,1.0,0.0606,83.1,4.0,0.532
174,Mambo (feat. Sick Luke),Nicola Siciliano,292023,1,January,2020,168765.0,italian hip hop,64.0,48.0,147741.0,Mambo (feat. Sick Luke),1.0,2019-11-22,0.163,0.687,0.743,1.89e-05,8.0,0.0813,-5.922,0.0,0.0829,92.998,4.0,0.5
175,Calma - Remix,Pedro Capó,291084,1,January,2020,1313475.0,latin,77.0,77.0,238200.0,Calma (Remix),1.0,2018-10-05,0.323,0.826,0.773,0.0,11.0,0.143,-4.218,0.0,0.0524,126.899,4.0,0.761
176,Maradona y Pelé,Thegiornalisti,290084,1,January,2020,984803.0,italian adult pop,62.0,55.0,201985.0,Maradona y Pelé,1.0,2019-05-17,0.0867,0.683,0.823,0.0,9.0,0.406,-4.885,0.0,0.23,119.905,4.0,0.668
177,Attraverso Me (feat. Luchè),Night Skinny,289069,1,January,2020,109801.0,italian hip hop,62.0,55.0,166940.0,Mattoni,16.0,2019-09-12,0.0664,0.55,0.617,0.0,3.0,0.101,-8.98,0.0,0.0603,78.461,4.0,0.446
178,Vertigini,Tedua,289005,1,January,2020,1170641.0,indie liguria,73.0,60.0,203040.0,Mowgli,14.0,2018-03-02,0.164,0.579,0.774,0.0,5.0,0.131,-6.34,0.0,0.164,133.722,4.0,0.476
179,Bandito,Enzo Dong,288230,1,January,2020,231235.0,italian hip hop,64.0,49.0,195454.0,Dio perdona io no,15.0,2019-10-25,0.333,0.793,0.762,0.0,8.0,0.128,-5.252,1.0,0.0591,132.097,4.0,0.447
180,No Idea,Don Toliver,287863,1,January,2020,1264030.0,rap,87.0,81.0,154424.0,Heaven Or Hell,12.0,2020-03-13,0.524,0.652,0.631,0.000579,6.0,0.165,-5.718,0.0,0.0893,127.998,4.0,0.35
181,Girasoli,Emanuele Aloia,287640,1,January,2020,93970.0,italian pop,64.0,62.0,166000.0,Girasoli,1.0,2019-10-28,0.781,0.66,0.619,0.0,6.0,0.155,-5.567,1.0,0.0333,120.069,4.0,0.519
182,My Oh My (feat. DaBaby),Camila Cabello,287508,1,January,2020,20069259.0,dance pop,86.0,79.0,170746.0,Romance,14.0,2019-12-06,0.018,0.724,0.491,1.29e-05,8.0,0.0887,-6.024,1.0,0.0296,105.046,4.0,0.383
183,Con Calma,Daddy Yankee,286233,1,January,2020,22152944.0,latin,92.0,0.0,193226.0,Pa' Mover El Bote Vol. 2,23.0,2021-02-19,0.11,0.737,0.86,1.94e-06,8.0,0.0574,-2.652,0.0,0.0594,93.989,4.0,0.656
184,Vivere Tutte Le Vite - con Carl Brave,Elisa,286214,1,January,2020,791371.0,italian adult pop,68.0,55.0,220604.0,Diari Aperti,13.0,2019-05-03,0.134,0.604,0.639,0.0,11.0,0.0879,-8.501,0.0,0.128,171.887,4.0,0.491
185,Dont Call Me Up,Mabel,284418,1,January,2020,1179157.0,dance pop,80.0,79.0,178480.0,Ivy To Roses (Mixtape),15.0,2019-01-18,0.296,0.674,0.881,3.01e-06,9.0,0.0793,-2.853,1.0,0.147,98.994,4.0,0.234
186,Non Ci Sto (con Marracash & Carl Brave),Shablo,282273,1,January,2020,35452.0,italian hip hop,61.0,52.0,183529.0,Non Ci Sto,1.0,2019-08-29,0.0416,0.76,0.589,0.0,5.0,0.214,-6.17,0.0,0.155,85.035,4.0,0.437
187,Chic,Izi,281658,1,January,2020,824013.0,indie liguria,70.0,62.0,212640.0,Fenice,15.0,2016-05-13,0.269,0.471,0.628,0.0,2.0,0.195,-6.197,0.0,0.187,129.996,4.0,0.19
188,La musica non cè,Coez,281441,1,January,2020,1652648.0,italian indie pop,71.0,61.0,222786.0,Faccio un casino,12.0,2017-05-05,0.381,0.747,0.498,0.0,0.0,0.712,-6.674,1.0,0.0353,135.919,4.0,0.53
189,Shallow,Lady Gaga,278390,1,January,2020,16219580.0,dance pop,90.0,84.0,215733.0,A Star Is Born Soundtrack,34.0,2018-10-05,0.371,0.572,0.385,0.0,7.0,0.231,-6.362,1.0,0.0308,95.799,4.0,0.323
190,Vorrei Dirti,Anto Paga,275382,1,January,2020,31582.0,pop virale italiano,52.0,57.0,146550.0,Vorrei Dirti,1.0,2019-11-11,0.749,0.431,0.377,0.0,11.0,0.154,-7.802,1.0,0.0322,173.563,4.0,0.322
191,OUT WEST (feat. Young Thug),JACKBOYS,274694,1,January,2020,385338.0,rap,76.0,81.0,157712.0,JACKBOYS,7.0,2019-12-27,0.0104,0.802,0.591,0.0,8.0,0.196,-4.895,1.0,0.225,139.864,4.0,0.309
192,Piove,Nayt,273704,1,January,2020,392407.0,italian hip hop,66.0,51.0,203142.0,Piove,1.0,2017-10-03,0.0754,0.703,0.461,0.0,1.0,0.383,-10.606,1.0,0.177,140.056,4.0,0.24
193,Polynesia,Gazzelle,270982,1,January,2020,426563.0,italian pop,75.0,53.0,194590.0,Polynesia,1.0,2019-06-21,0.0291,0.783,0.726,2.62e-06,11.0,0.0548,-5.052,1.0,0.0965,124.993,4.0,0.584
194,WHAT TO DO? (feat. Don Toliver),JACKBOYS,270205,1,January,2020,385338.0,rap,76.0,71.0,250141.0,JACKBOYS,7.0,2019-12-27,0.0695,0.643,0.594,1.46e-05,9.0,0.115,-5.191,0.0,0.0312,118.037,4.0,0.195
195,Sorriso (Milano Dateo),Calcutta ,270025,1,January,2020,508662.0,italian indie pop,65.0,57.0,177145.0,Sorriso (Milano Dateo),1.0,2019-06-07,0.362,0.604,0.59,0.0,8.0,0.0959,-7.469,1.0,0.0318,90.994,4.0,0.359
196,Stanza Singola (feat. Tommaso Paradiso),Franco126,268360,1,January,2020,187991.0,italian hip hop,69.0,61.0,196615.0,Stanza Singola,10.0,2019-01-25,0.599,0.676,0.47,0.0,10.0,0.209,-7.831,1.0,0.0582,129.916,4.0,0.543
197,GRETA THUNBERG - Lo stomaco (feat. Cosmo),Marracash,268262,1,January,2020,1282911.0,italian hip hop,74.0,49.0,166174.0,Persona,17.0,2020-03-27,0.0319,0.829,0.654,1.19e-06,11.0,0.108,-5.042,1.0,0.048,110.037,4.0,0.698
198,Tesla (feat. Sfera Ebbasta & DrefGold),Capo Plaza,268134,1,January,2020,2728432.0,italian hip hop,81.0,60.0,185146.0,20,14.0,2018-04-20,0.316,0.854,0.626,0.0,11.0,0.0961,-5.14,1.0,0.0618,140.05,4.0,0.377
199,"Street Advisor (feat. Noyz Narcos, Marracash & Capo Plaza)",Night Skinny,267510,1,January,2020,109801.0,italian hip hop,62.0,53.0,242600.0,Mattoni,16.0,2019-09-12,0.0276,0.727,0.632,0.0,7.0,0.124,-9.019,1.0,0.278,172.104,4.0,0.45
200,Il Giro Del Mondo,Alfa,267337,1,January,2020,368836.0,italian adult pop,65.0,49.0,213560.0,Before Wanderlust,11.0,2019-12-13,0.464,0.831,0.492,0.0,9.0,0.116,-8.155,1.0,0.126,117.999,4.0,0.699
1,blun7 a swishland,tha Supreme,2759917,2,January,2020,1288668.0,italian hip hop,76.0,62.0,167760.0,23 6451,20.0,2019-11-15,0.13,0.692,0.792,0.0,7.0,0.255,-5.984,1.0,0.245,129.883,4.0,0.566
2,fuck 3x,tha Supreme,1794877,2,January,2020,1288668.0,italian hip hop,76.0,62.0,161266.0,23 6451,20.0,2019-11-15,0.0698,0.655,0.814,0.0,5.0,0.107,-5.472,0.0,0.0823,180.082,4.0,0.69
3,Dance Monkey,Tones And I,1758744,2,January,2020,2618163.0,australian pop,83.0,87.0,209438.0,Dance Monkey (Stripped Back) / Dance Monkey,2.0,2019-10-17,0.692,0.824,0.588,0.000104,6.0,0.149,-6.4,0.0,0.0924,98.027,4.0,0.513
4,Ti volevo dedicare (feat. J-AX & Boomdabash),Rocco Hunt,1551080,2,January,2020,961813.0,italian hip hop,72.0,66.0,208133.0,Libertà,16.0,2019-08-30,0.0104,0.754,0.725,0.0,8.0,0.192,-6.058,1.0,0.0661,120.002,4.0,0.271
5,ANSIA NO,FSK SATELLITE,1548224,2,January,2020,227394.0,italian hip hop,65.0,61.0,148500.0,FSK TRAPSHIT REVENGE,18.0,2019-12-05,0.153,0.823,0.678,0.0,1.0,0.218,-6.664,1.0,0.56,160.133,4.0,0.706
6,SUPREME - Lego (feat. tha Supreme & Sfera Ebbasta),Marracash,1487094,2,January,2020,1282911.0,italian hip hop,74.0,62.0,223045.0,Persona,17.0,2020-03-27,0.0686,0.656,0.661,0.0,9.0,0.125,-5.888,1.0,0.0602,140.956,4.0,0.509
7,CRUDELIA - I nervi,Marracash,1381504,2,January,2020,1282911.0,italian hip hop,74.0,65.0,230922.0,Persona,17.0,2020-03-27,0.149,0.547,0.554,0.0,7.0,0.344,-7.563,1.0,0.102,82.178,3.0,0.0702
8,Tutto Questo Sei Tu,Ultimo,1242660,2,January,2020,2251859.0,italian adult pop,71.0,62.0,245053.0,Tutto Questo Sei Tu,1.0,2019-12-13,0.444,0.45,0.514,0.0,2.0,0.112,-5.571,1.0,0.0277,161.973,3.0,0.421
9,RITMO (Bad Boys For Life),Black Eyed Peas,1204010,2,January,2020,5356655.0,dance pop,87.0,79.0,221714.0,RITMO (Bad Boys For Life),1.0,2019-10-12,0.0334,0.721,0.716,0.00084,10.0,0.237,-7.037,0.0,0.0657,104.994,4.0,0.667
10,BRAVI A CADERE - I polmoni,Marracash,1192073,2,January,2020,1282911.0,italian hip hop,74.0,0.0,200214.0,Best of 2020 Italia Pop Hits,57.0,2021-02-19,0.163,0.608,0.693,0.0,5.0,0.104,-5.677,0.0,0.103,95.006,4.0,0.261
11,Pookie (feat. Capo Plaza) - Remix,Aya Nakamura,1178747,2,January,2020,2522291.0,basshall,81.0,60.0,188400.0,Pookie (feat. Capo Plaza) [Remix],1.0,2019-08-30,0.0584,0.84,0.62,0.0,1.0,0.0988,-6.91,1.0,0.129,98.076,4.0,0.511
12,Soldi in Nero - feat. Sfera Ebbasta,Shiva,1171739,2,January,2020,533319.0,italian hip hop,67.0,57.0,183797.0,Soldi in Nero (feat. Sfera Ebbasta),1.0,2019-11-28,0.149,0.748,0.662,0.0,6.0,0.17,-4.832,0.0,0.285,157.918,4.0,0.346
13,Falling,Trevor Daniel,1108007,2,January,2020,567449.0,alternative r&b,79.0,83.0,159381.0,Falling,1.0,2018-10-05,0.123,0.785,0.431,0.0,10.0,0.0887,-8.756,0.0,0.0364,127.085,4.0,0.236
14,Chiasso,Random,1067670,2,January,2020,254797.0,italian pop,62.0,60.0,182228.0,Chiasso,1.0,2019-05-27,0.246,0.721,0.451,0.0,6.0,0.101,-13.285,0.0,0.192,91.999,4.0,0.46
15,Holly & Benji (feat. Capo Plaza & Shiva),AVA,1006515,2,January,2020,34459.0,italian hip hop,62.0,53.0,220127.0,Holly & Benji (feat. Capo Plaza & Shiva),1.0,2019-12-13,0.0129,0.42,0.787,0.0,11.0,0.107,-6.206,0.0,0.266,78.44,4.0,0.498
