,Position,Track Name,Artist,Streams,Week,Month,Year
49,50,Blueberry Faygo,Lil Mosey,2917642,2,January,2021
50,51,Lucid Dreams,Juice WRLD,2877187,2,January,2021
51,52,Reminds Me Of You,Juice WRLD,2876601,2,January,2021
52,53,Monster (Shawn Mendes & Justin Bieber),Shawn Mendes,2843050,2,January,2021
53,54,Hello (feat. A Boogie Wit da Hoodie),Pop Smoke,2835282,2,January,2021
54,55,champagne problems,Taylor Swift,2825999,2,January,2021
55,56,Only Thing That’s Gone (feat. Chris Stapleton),Morgan Wallen,2824234,2,January,2021
56,57,Lonely (with benny blanco),Justin Bieber,2803037,2,January,2021
57,58,On Me,Lil Baby,2800331,2,January,2021
58,59,"Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track",Jack Harlow,2784492,2,January,2021
59,60,my ex's best friend (with blackbear),Machine Gun Kelly,2766615,2,January,2021
60,61,Heat Waves,Glass Animals,2708881,2,January,2021
61,62,pov,Ariana Grande,2707101,2,January,2021
62,63,Robbery,Juice WRLD,2700310,2,January,2021
63,64,The Box,Roddy Ricch,2690721,2,January,2021
64,65,This Bar,Morgan Wallen,2685069,2,January,2021
65,66,Bang!,AJR,2682941,2,January,2021
66,67,"All I Want - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,2663471,2,January,2021
67,68,SO DONE,The Kid LAROI,2641506,2,January,2021
68,69,Circles,Post Malone,2561944,2,January,2021
69,70,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,2516382,2,January,2021
70,71,Put Your Records On,Ritt Momney,2492256,2,January,2021
71,72,Watermelon Sugar,Harry Styles,2478933,2,January,2021
72,73,Someone You Loved,Lewis Capaldi,2467339,2,January,2021
73,74,Streets,Doja Cat,2465749,2,January,2021
74,75,Runnin,21 Savage,2448707,2,January,2021
75,76,Daddy Issues,The Neighbourhood,2446401,2,January,2021
76,77,Dynamite,BTS,2418892,2,January,2021
77,78,PRACTICE,DaBaby,2324578,2,January,2021
78,79,LA NOCHE DE ANOCHE,Bad Bunny,2323557,2,January,2021
79,80,Tequila Shots,Kid Cudi,2317256,2,January,2021
80,81,Hayloft,Mother Mother,2304769,2,January,2021
81,82,Prisoner (feat. Dua Lipa),Miley Cyrus,2298994,2,January,2021
82,83,Dead Man Walking,Brent Faiyaz,2295206,2,January,2021
83,84,Martin & Gina,Polo G,2289228,2,January,2021
84,85,Before You Go,Lewis Capaldi,2256050,2,January,2021
85,86,Moonwalking in Calabasas (feat. Blueface) - Remix,DDG,2246133,2,January,2021
86,87,Blame It On Me,Morgan Wallen,2245714,2,January,2021
87,88,Me On Whiskey,Morgan Wallen,2238855,2,January,2021
88,89,Dreams - 2004 Remaster,Fleetwood Mac,2238217,2,January,2021
89,90,Beer Don’t,Morgan Wallen,2236406,2,January,2021
90,91,Wonder,Shawn Mendes,2233326,2,January,2021
91,92,Silverado For Sale,Morgan Wallen,2226410,2,January,2021
92,93,Life Is Good (feat. Drake),Future,2205596,2,January,2021
93,94,GO (feat. Juice WRLD),The Kid LAROI,2204427,2,January,2021
94,95,Drankin N Smokin,Future,2203677,2,January,2021
95,96,Jocelyn Flores,XXXTENTACION,2194255,2,January,2021
96,97,Still Trappin' (with King Von),Lil Durk,2194242,2,January,2021
97,98,"Rednecks, Red Letters, Red Dirt",Morgan Wallen,2177350,2,January,2021
98,99,Train Wreck,James Arthur,2175987,2,January,2021
99,100,Mr. Right Now (feat. Drake),21 Savage,2155412,2,January,2021
100,101,Goosebumps,HVME,2105542,2,January,2021
101,102,Sofia,Clairo,2100384,2,January,2021
102,103,Afterglow,Ed Sheeran,2084189,2,January,2021
103,104,Daisy,Ashnikko,2066936,2,January,2021
104,105,death bed (coffee for your head),Powfu,2062062,2,January,2021
105,106,BICHOTA,KAROL G,2044257,2,January,2021
106,107,Holy (feat. Chance The Rapper),Justin Bieber,2043894,2,January,2021
107,108,SLOW DANCING IN THE DARK,Joji,2039483,2,January,2021
108,109,Buss It,Erica Banks,2018681,2,January,2021
109,110,Adore You,Harry Styles,2016874,2,January,2021
110,111,Mood Swings (feat. Lil Tjay),Pop Smoke,2009781,2,January,2021
111,112,Forever After All,Luke Combs,2004072,2,January,2021
112,113,No Role Modelz,J. Cole,2000595,2,January,2021
113,114,Whiskey Glasses,Morgan Wallen,2000309,2,January,2021
114,115,hot girl bummer,blackbear,1994746,2,January,2021
115,116,goosebumps,Travis Scott,1984656,2,January,2021
116,117,Electric Love,BØRNS,1978802,2,January,2021
117,118,Country A$$ Shit,Morgan Wallen,1973859,2,January,2021
118,119,Hit Different,SZA,1971670,2,January,2021
119,120,Somethin’ Country,Morgan Wallen,1963868,2,January,2021
120,121,E-GIRLS ARE RUINING MY LIFE!,CORPSE,1943222,2,January,2021
121,122,Adderall (Corvette Corvette) - Remix,Popp Hunna,1937025,2,January,2021
122,123,Are You Bored Yet? (feat. Clairo),Wallows,1926295,2,January,2021
123,124,If the World Was Ending - feat. Julia Michaels,JP Saxe,1926214,2,January,2021
124,125,Godzilla (feat. Juice WRLD),Eminem,1918777,2,January,2021
125,126,Go Crazy,Chris Brown,1911575,2,January,2021
126,127,Quittin’ Time,Morgan Wallen,1909967,2,January,2021
127,128,POPSTAR (feat. Drake),DJ Khaled,1905125,2,January,2021
128,129,"no body, no crime (feat. HAIM)",Taylor Swift,1883374,2,January,2021
129,130,gold rush,Taylor Swift,1881515,2,January,2021
130,131,Roses - Imanbek Remix,SAINt JHN,1879017,2,January,2021
131,132,Bandit (with YoungBoy Never Broke Again),Juice WRLD,1859981,2,January,2021
132,133,BOP,DaBaby,1840470,2,January,2021
133,134,Chasin' You,Morgan Wallen,1830967,2,January,2021
134,135,Dior,Pop Smoke,1826489,2,January,2021
135,136,Righteous,Juice WRLD,1824772,2,January,2021
136,137,HIGHEST IN THE ROOM,Travis Scott,1823850,2,January,2021
137,138,Line Without a Hook,Ricky Montgomery,1820166,2,January,2021
138,139,Don't Start Now,Dua Lipa,1817957,2,January,2021
139,140,July,Noah Cyrus,1817612,2,January,2021
140,141,lovely (with Khalid),Billie Eilish,1809412,2,January,2021
141,142,Star Shopping,Lil Peep,1802837,2,January,2021
142,143,WHATS POPPIN,Jack Harlow,1790634,2,January,2021
143,144,Golden,Harry Styles,1785135,2,January,2021
144,145,Took Her To The O,King Von,1783281,2,January,2021
145,146,Errbody,Lil Baby,1781057,2,January,2021
146,147,‘tis the damn season,Taylor Swift,1778873,2,January,2021
147,148,Why'd You Only Call Me When You're High?,Arctic Monkeys,1775676,2,January,2021
148,149,Heartless - Wallen Album Mix,Morgan Wallen,1774270,2,January,2021
149,150,After Party,Don Toliver,1767044,2,January,2021
150,151,21,Polo G,1760266,2,January,2021
151,152,Hate The Other Side (with Marshmello & The Kid Laroi),Juice WRLD,1756746,2,January,2021
152,153,Ballin' (with Roddy Ricch),Mustard,1756133,2,January,2021
153,154,Falling,Harry Styles,1753028,2,January,2021
154,155,ROXANNE,Arizona Zervas,1742403,2,January,2021
155,156,SAD!,XXXTENTACION,1740750,2,January,2021
156,157,Whatcha Think Of Country Now,Morgan Wallen,1736387,2,January,2021
157,158,Better Together,Luke Combs,1734717,2,January,2021
158,159,Be Like That - feat. Swae Lee & Khalid,Kane Brown,1723069,2,January,2021
159,160,Snowman,Sia,1722790,2,January,2021
160,161,20 Min,Lil Uzi Vert,1708573,2,January,2021
161,162,Maniac,Conan Gray,1701098,2,January,2021
162,163,Smile (with The Weeknd),Juice WRLD,1684352,2,January,2021
163,164,Everybody Dies In Their Nightmares,XXXTENTACION,1680946,2,January,2021
164,165,505,Arctic Monkeys,1679187,2,January,2021
165,166,We Paid (feat. 42 Dugg),Lil Baby,1679146,2,January,2021
166,167,Mr Loverman,Ricky Montgomery,1674884,2,January,2021
167,168,XO Tour Llif3,Lil Uzi Vert,1670944,2,January,2021
168,169,Vibez,ZAYN,1665599,2,January,2021
169,170,MIDDLE CHILD,J. Cole,1663927,2,January,2021
170,171,Show Out (with Skepta & Pop Smoke),Kid Cudi,1663921,2,January,2021
171,172,The Woo (feat. 50 Cent & Roddy Ricch),Pop Smoke,1663043,2,January,2021
172,173,"Sunday Best (Feeling Good, Like I Should)",Surfaces,1662254,2,January,2021
173,174,Drip Too Hard (Lil Baby & Gunna),Lil Baby,1651274,2,January,2021
174,175,Falling,Trevor Daniel,1633738,2,January,2021
175,176,Need A Boat,Morgan Wallen,1625333,2,January,2021
176,177,The Less I Know The Better,Tame Impala,1623544,2,January,2021
177,178,Fuck Love (feat. Trippie Redd),XXXTENTACION,1622899,2,January,2021
178,179,TE MUDASTE,Bad Bunny,1617596,2,January,2021
179,180,Onna Come Up,Lil Eazzyy,1615923,2,January,2021
180,181,Kacey Talk,YoungBoy Never Broke Again,1615629,2,January,2021
181,182,Beautiful Crazy,Luke Combs,1613988,2,January,2021
182,183,Paradise (feat. Dermot Kennedy),MEDUZA,1613566,2,January,2021
183,184,Starting Over,Chris Stapleton,1591829,2,January,2021
184,185,SICKO MODE,Travis Scott,1582652,2,January,2021
185,186,Remember That Night?,Sara Kays,1565096,2,January,2021
186,187,Spicy (feat. Post Malone),Ty Dolla $ign,1563587,2,January,2021
187,188,Tongue Tied,Grouplove,1559447,2,January,2021
188,189,Love Galore (feat. Travis Scott),SZA,1556280,2,January,2021
189,190,Rain On Me (with Ariana Grande),Lady Gaga,1552823,2,January,2021
190,191,Intentions (feat. Quavo),Justin Bieber,1549499,2,January,2021
191,192,Party Girl,StaySolidRocky,1548180,2,January,2021
192,193,I Hope,Gabby Barrett,1546222,2,January,2021
193,194,Back In Blood (feat. Lil Durk),Pooh Shiesty,1545757,2,January,2021
194,195,tolerate it,Taylor Swift,1541463,2,January,2021
195,196,Say You Won't Let Go,James Arthur,1539737,2,January,2021
196,197,Dance Monkey,Tones And I,1538442,2,January,2021
197,198,DOLLAZ ON MY HEAD (feat. Young Thug),Gunna,1538429,2,January,2021
198,199,Armed And Dangerous,Juice WRLD,1535151,2,January,2021
199,200,"10,000 Hours (with Justin Bieber)",Dan + Shay,1532056,2,January,2021
0,1,drivers license,Olivia Rodrigo,25860345,3,January,2021
1,2,Good Days,SZA,8943952,3,January,2021
2,3,Bad Boy (with Young Thug),Juice WRLD,6486161,3,January,2021
3,4,"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",Ariana Grande,6273685,3,January,2021
4,5,Whoopty,CJ,5394622,3,January,2021
5,6,Mood (feat. iann dior),24kGoldn,5191878,3,January,2021
6,7,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,5116242,3,January,2021
7,8,WITHOUT YOU,The Kid LAROI,4882357,3,January,2021
8,9,positions,Ariana Grande,4812638,3,January,2021
9,10,DÁKITI,Bad Bunny,4701678,3,January,2021
10,11,Levitating (feat. DaBaby),Dua Lipa,4676887,3,January,2021
11,12,Wasted On You,Morgan Wallen,4669859,3,January,2021
12,13,Blinding Lights,The Weeknd,4512836,3,January,2021
13,14,Anyone,Justin Bieber,4501233,3,January,2021
14,15,Somebody’s Problem,Morgan Wallen,4434637,3,January,2021
15,16,Save Your Tears,The Weeknd,4413499,3,January,2021
16,17,Streets,Doja Cat,4342552,3,January,2021
