,Position,Track Name,Artist,Streams,Week,Month,Year
70,71,Higher Love,Kygo,233120,2,January,2020
71,72,RITMO (Bad Boys For Life),Black Eyed Peas,229458,2,January,2020
72,73,F.A.M.E (LeyLey),Dani M,226670,2,January,2020
73,74,Watermelon Sugar,Harry Styles,225469,2,January,2020
74,75,Det bästa kanske inte hänt än,Molly Sandén,223146,2,January,2020
75,76,hot girl bummer,blackbear,223088,2,January,2020
76,77,Without You (feat. Sandro Cavazza),Avicii,219509,2,January,2020
77,78,MANGO LASSI,Dree Low,219427,2,January,2020
78,79,Own It (feat. Ed Sheeran & Burna Boy),Stormzy,213922,2,January,2020
79,80,Falling,Harry Styles,212856,2,January,2020
80,81,Let Him Go,JUNG,212097,2,January,2020
81,82,Lucid Dreams,Juice WRLD,210930,2,January,2020
82,83,Sand,Molly Sandén,210030,2,January,2020
83,84,Katten i trakten,Einár,209896,2,January,2020
84,85,74 BARS,Z.E,207349,2,January,2020
85,86,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,203042,2,January,2020
86,87,Rain,Tusse,200795,2,January,2020
87,88,Sunnanvind,Mares,200751,2,January,2020
88,89,Hornstullsstrand,Hov1,198399,2,January,2020
89,90,Klär av dig,Victor Leksell,196889,2,January,2020
90,91,Suicidal,YNW Melly,195566,2,January,2020
91,92,No Idea,Don Toliver,194561,2,January,2020
92,93,Sånger från förut,GAMMAL,192310,2,January,2020
93,94,Kiss Somebody,Julie Bergan,187287,2,January,2020
94,95,Hotel Walls,Smith & Thell,185163,2,January,2020
95,96,Wake Me Up,Avicii,184852,2,January,2020
96,97,lovely (with Khalid),Billie Eilish,183787,2,January,2020
97,98,Bandit (with YoungBoy Never Broke Again),Juice WRLD,183188,2,January,2020
98,99,Always Remember Us This Way,Lady Gaga,182821,2,January,2020
99,100,Nu Vi Skiner,Einár,182699,2,January,2020
100,101,Starta vågen,Aden x Asme,181563,2,January,2020
101,102,Kall,Ant Wan,180480,2,January,2020
102,103,Garaget,ADAAM,175896,2,January,2020
103,104,Jag Vil Ha Dig,Ringnes-Ronny,175839,2,January,2020
104,105,Hon är min (feat. Erik Segerstedt & Mattias Andréasson),Danny Saucedo,174126,2,January,2020
105,106,Nr 1,Einár,173359,2,January,2020
106,107,Lose Control,MEDUZA,171954,2,January,2020
107,108,"All I Want - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,171539,2,January,2020
108,109,Foreign,Unga Scener,170985,2,January,2020
109,110,Be Alright,Dean Lewis,170957,2,January,2020
110,111,Nasty Thug,Dizzy,170258,2,January,2020
111,112,Fast Display,Mwuana,169693,2,January,2020
112,113,Sweet but Psycho,Ava Max,169076,2,January,2020
113,114,Min Nivå,Einár,168935,2,January,2020
114,115,Forgive Me Friend (feat. Swedish Jam Factory),Smith & Thell,165961,2,January,2020
115,116,July,Noah Cyrus,165923,2,January,2020
116,117,Solen har gått ner,Veronica Maggio,165791,2,January,2020
117,118,KAPABEL 2,Dree Low,164114,2,January,2020
118,119,Sweettalk my Heart,Tove Lo,162727,2,January,2020
119,120,Hon dansar vidare i livet,Hov1,162157,2,January,2020
120,121,Fyller,Z.E,159497,2,January,2020
121,122,Intro (feat. Duvchi),Lorentz,159147,2,January,2020
122,123,Ayy Macarena,Tyga,159016,2,January,2020
123,124,BOP,DaBaby,156696,2,January,2020
124,125,Defunkt,Albatraoz,156019,2,January,2020
125,126,bury a friend,Billie Eilish,155933,2,January,2020
126,127,Förlorad Halleluja,Daniel Adams-Ray,155848,2,January,2020
127,128,Ballin' (with Roddy Ricch),Mustard,155514,2,January,2020
128,129,How Do You Sleep?,Sam Smith,153041,2,January,2020
129,130,KLICK,Z.E,152678,2,January,2020
130,131,How Did I Find You (feat. Miriam Bryant) - Acoustic,NEIKED,151652,2,January,2020
131,132,Dö ung,Hov1,151506,2,January,2020
132,133,Vi två,estraden,151046,2,January,2020
133,134,Don't Call Me Up,Mabel,150622,2,January,2020
134,135,All Night Long (All Night) - Recorded at Spotify Studios Stockholm,Benjamin Ingrosso,150183,2,January,2020
135,136,ANNA BOOK,Frej Larsson,149927,2,January,2020
136,137,Flames (with ZAYN),R3HAB,149849,2,January,2020
137,138,ocean eyes,Billie Eilish,149654,2,January,2020
138,139,Happy Now,Kygo,149118,2,January,2020
139,140,"Tough Love (feat. Agnes, Vargas & Lagola)",Avicii,146101,2,January,2020
140,141,Smartare,estraden,144048,2,January,2020
141,142,Buntar,C.Gambino,143645,2,January,2020
142,143,"Du Med Dig, Akustisk",Miriam Bryant,143434,2,January,2020
143,144,SANTA LUCIA,Dree Low,143094,2,January,2020
144,145,Old Town Road - Remix,Lil Nas X,142346,2,January,2020
145,146,Blommor där du står,GAMMAL,142051,2,January,2020
146,147,Wow.,Post Malone,141867,2,January,2020
147,148,Hata mig,Molly Sandén,140568,2,January,2020
148,149,I'll Be Fine Somehow - Recorded at Spotify Studios Stockholm,Benjamin Ingrosso,140186,2,January,2020
149,150,Blåmärkshårt (Mi Amor),Miriam Bryant,139870,2,January,2020
150,151,Fram,Dree Low,139238,2,January,2020
151,152,7 rings,Ariana Grande,139032,2,January,2020
152,153,Vindar på Mars,Hov1,138874,2,January,2020
153,154,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,138514,2,January,2020
154,155,Goodbyes (Feat. Young Thug),Post Malone,138409,2,January,2020
155,156,Den som e den,Molly Sandén,138349,2,January,2020
156,157,Winner,Laleh,138242,2,January,2020
157,158,Trampoline (with ZAYN),SHAED,137631,2,January,2020
158,159,"10,000 Hours (with Justin Bieber)",Dan + Shay,137259,2,January,2020
159,160,Play,K-391,137114,2,January,2020
160,161,FRAM,Frej Larsson,136683,2,January,2020
161,162,Goliat,Laleh,136163,2,January,2020
162,163,Tappat,Victor Leksell,135467,2,January,2020
163,164,Vårt år,estraden,134979,2,January,2020
164,165,På egna ben,Magnus Uggla,134785,2,January,2020
165,166,Det går bra nu,Magnus Uggla,134620,2,January,2020
166,167,Fades Away - Tribute Concert Version,Avicii,134541,2,January,2020
167,168,Pineapple Kush,Thrife,134096,2,January,2020
168,169,Ransom,Lil Tecca,134065,2,January,2020
169,170,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,Travis Scott,133210,2,January,2020
170,171,High Hopes,Panic! At The Disco,132537,2,January,2020
171,172,Futsal Shuffle 2020,Lil Uzi Vert,132420,2,January,2020
172,173,Falling Like The Stars,James Arthur,132202,2,January,2020
173,174,Can We Kiss Forever?,Kina,131892,2,January,2020
174,175,Tror jag hittar hem,Lars Winnerbäck,131459,2,January,2020
175,176,Lights Up,Harry Styles,131457,2,January,2020
176,177,Kom Hit,K27,131318,2,January,2020
177,178,Don't Stop Believin',Journey,129195,2,January,2020
178,179,Asme,24SJU,128913,2,January,2020
179,180,Bäst,Ricky Rich,128263,2,January,2020
180,181,Ophelia,The Lumineers,127571,2,January,2020
181,182,Lay By Me,Ruben,127524,2,January,2020
182,183,Hate Me (with Juice WRLD),Ellie Goulding,127032,2,January,2020
183,184,Say You Won't Let Go,James Arthur,126774,2,January,2020
184,185,Make Us Never Happen,SHY Martin,126381,2,January,2020
185,186,Too Late For Love,John Lundvik,125468,2,January,2020
186,187,Uti älven,Linda Olsson,125027,2,January,2020
187,188,Yellow Hearts,Ant Saunders,124894,2,January,2020
188,189,Kaffe och en cigarett,Miss Li,124875,2,January,2020
189,190,Kung för en dag,Petter,124623,2,January,2020
190,191,Fusk,Einár,124486,2,January,2020
191,192,Craftmanship,Mwuana,124398,2,January,2020
192,193,Tusa,KAROL G,122515,2,January,2020
193,194,Robbery,Juice WRLD,121795,2,January,2020
194,195,Heaven,Avicii,121363,2,January,2020
195,196,Afterwork,Bolaget,121293,2,January,2020
196,197,It's You,Ali Gatie,120954,2,January,2020
197,198,Mama,Ant Wan,120580,2,January,2020
198,199,Let Her Go,Passenger,119946,2,January,2020
199,200,BOSS,Jiggz,119036,2,January,2020
0,1,Mitten av september,Hov1,1665174,3,January,2020
1,2,Blinding Lights,The Weeknd,1370264,3,January,2020
2,3,XO,Yasin,1129642,3,January,2020
3,4,Dance Monkey,Tones And I,1052629,3,January,2020
4,5,Lev nu dö sen,Miss Li,1031574,3,January,2020
5,6,GFLOW,Z.E,969857,3,January,2020
6,7,Våra vackra dar,Hov1,934942,3,January,2020
7,8,Svartsjuk,Hov1,931297,3,January,2020
8,9,PT:1,Yasin,888116,3,January,2020
9,10,Första klivet,Lellow,876387,3,January,2020
10,11,ICE CREAM,Greekazo,829641,3,January,2020
11,12,Kära mamma,Hov1,819595,3,January,2020
12,13,Två sekunder på loftet,Hov1,812580,3,January,2020
13,14,The Box,Roddy Ricch,794719,3,January,2020
14,15,Yummy,Justin Bieber,782970,3,January,2020
15,16,PIPPI,Dree Low,734314,3,January,2020
16,17,Tills mitt hjärta går under,Myra Granberg,716461,3,January,2020
17,18,MANGO LASSI,Dree Low,656363,3,January,2020
18,19,Brev ifrån en storstad,Hov1,653372,3,January,2020
19,20,FÖRSENT,1.Cuz,648769,3,January,2020
20,21,No Cap,Adel,630537,3,January,2020
21,22,I love u so much,Hov1,624861,3,January,2020
22,23,TESLA,Macky,591709,3,January,2020
23,24,Sex i taxin,Hov1,586534,3,January,2020
24,25,everything i wanted,Billie Eilish,581814,3,January,2020
25,26,Someone You Loved,Lewis Capaldi,570356,3,January,2020
26,27,Life Is Good (feat. Drake),Future,568361,3,January,2020
27,28,Falling,Trevor Daniel,555498,3,January,2020
28,29,Memories,Maroon 5,553357,3,January,2020
29,30,Valhalla,Ringnes-Ronny,535392,3,January,2020
30,31,ROXANNE,Arizona Zervas,522679,3,January,2020
31,32,DSGIS,Yasin,504324,3,January,2020
32,33,Det svåraste,estraden,498977,3,January,2020
33,34,Va Mig,Ant Wan,467577,3,January,2020
34,35,Don't Start Now,Dua Lipa,450584,3,January,2020
35,36,Cleopatra,Ant Wan,446308,3,January,2020
36,37,Some Say,Nea,443043,3,January,2020
37,38,"Alone, Pt. II",Alan Walker,430713,3,January,2020
38,39,HotSpot,Greekazo,428210,3,January,2020
39,40,Circles,Post Malone,425787,3,January,2020
40,41,Rare,Selena Gomez,413588,3,January,2020
41,42,Before You Go,Lewis Capaldi,410808,3,January,2020
42,43,bad guy,Billie Eilish,403842,3,January,2020
43,44,Not For Sale,Yasin,400574,3,January,2020
44,45,"Mi Amor (Blåmärkshårt) [feat. Cherrie, Molly Sandén, STOR]",Miriam Bryant,397330,3,January,2020
45,46,DANCE,CLMD,393351,3,January,2020
46,47,"Rosa himmel (från ""Störst av allt"")",Molly Sandén,389840,3,January,2020
